Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA60,RSI14,MACD_HIST,BB_WIDTH,ret1,ret5,ret20,Symbol,target_5d,label_top30
2014-01-30,20.15049934387207,20.15049934387207,20.3125,19.385000228881836,19.688499450683594,209478000,19.83360004425049,19.24375836054484,55.76436986130514,-0.05619816243165193,0.05762836115403266,0.048958891422312245,0.007852531569251031,0.010581936688405902,AMZN,-0.12014588252443403,0
2014-01-30,75.87997436523438,85.2300033569336,87.3499984741211,85.02999877929688,87.20999908447266,1619700,88.73750076293945,90.06066703796387,38.69699300322535,-0.3408994800884374,0.11195820598975105,-0.00490365629262024,-0.035750605889074305,-0.09039481181613318,ASML,0.018889979086526232,1
2014-01-30,4.101627349853516,5.505000114440918,5.5269999504089355,5.408999919891357,5.48199987411499,11989000,5.4491499900817875,4.942249989509582,57.51027772896472,-0.03534832875488306,0.10566960490585636,0.018124662181557838,-0.017841196127078462,0.04103630923718682,AVGO,0.0027247713303850674,0
2014-01-30,28.218536376953125,28.413162231445312,28.84109115600586,28.20945930480957,28.653654098510742,203452344,28.382007122039795,27.12892894744873,53.91384343978647,-0.1444241890901516,0.06848442480783841,0.025719980073186655,-0.021299945522218033,0.013098818735542306,GOOGL,0.021640190968725825,1
2014-01-30,60.70576858520508,61.08000183105469,62.5,60.459999084472656,62.119998931884766,150178900,56.6459997177124,52.2453332901001,62.903200940742494,-0.19758558863838804,0.1206413079448271,0.14104246635398443,0.0785802698041087,0.11765782480593212,META,0.017681695873956516,0
2014-01-30,30.63945770263672,36.86000061035156,36.880001068115234,36.22999954223633,36.790000915527344,35036300,36.27599983215332,37.063500022888185,53.14920043564867,0.09944688318211603,0.05773300214679593,0.005455558204361832,0.02218522480847973,-0.014701931015875025,MSFT,-0.018448190285292987,0
2014-01-30,0.3705843985080719,0.3930000066757202,0.39375001192092896,0.38749998807907104,0.38874998688697815,202896000,0.39563750028610223,0.39040416727463406,49.67565233976928,-0.001330712132628499,0.06409725999532628,0.016817608553705954,-0.01565433695263274,-0.018726573923525835,NVDA,-0.005089068750999237,0
2014-01-30,12.189332962036133,12.189332962036133,12.3186674118042,11.800666809082031,11.866666793823242,128475000,10.878933382034301,9.875166670481365,65.72780917405933,0.08439723323163428,0.3043212676871376,0.04342859055477133,0.007382857665294784,0.2154489141122613,TSLA,-0.024392865844088618,0
2014-01-31,15.542407035827637,17.878570556640625,17.911785125732422,17.626785278320312,17.684999465942383,464797200,19.166482353210448,19.336142857869465,31.951255662201476,-0.206259762725625,0.14828430415699242,0.0016407060956173947,-0.08326778274309443,-0.09496866021275019,AAPL,0.03811428364157754,1
2014-01-31,3.430000066757202,3.430000066757202,3.4700000286102295,3.430000066757202,3.450000047683716,13602100,3.924000012874603,3.694000009695689,35.03834863292067,-0.0894188203736736,0.4120002675359077,-0.014367802310988553,-0.011527366433206399,-0.13164556320232002,AMD,0.011661796231637878,0
2014-01-31,17.934499740600586,17.934499740600586,18.772499084472656,17.88800048828125,18.58799934387207,323096000,19.735400009155274,19.243716684977212,35.165573052878344,-0.1643511775424511,0.1125724807894033,-0.10997244115170712,-0.07458717661310965,-0.09870094018286046,AMZN,0.006663197503138152,0
2014-01-31,75.34580993652344,84.62999725341797,85.13999938964844,83.76000213623047,83.80000305175781,828300,88.35100059509277,89.9416670481364,37.29313696371489,-0.3776830319635667,0.11312848761426515,-0.007039846062223742,-0.03379380303949375,-0.08369427572380539,ASML,0.034621297415408314,1
2014-01-31,4.071080684661865,5.464000225067139,5.5289998054504395,5.382999897003174,5.382999897003174,15784000,5.459100008010864,4.958249990145365,55.28011988112284,-0.036411421513048686,0.1018746033381462,-0.0074477544998095,0.0027528617449614767,0.037796840195245096,AVGO,0.03532207756824235,1
2014-01-31,29.35136604309082,29.553804397583008,29.693193435668945,28.807056427001953,29.31306266784668,222429348,28.46690454483032,27.193518543243407,63.67053516919465,-0.04729412343671924,0.07216057017524717,0.04014485106748622,0.05084398043812799,0.060954811776733564,GOOGL,-0.0029890856263478094,0
2014-01-31,62.1866340637207,62.56999969482422,63.369998931884766,60.16999816894531,60.470001220703125,87794600,57.03899974822998,52.48449993133545,65.36108757244548,0.19054837874502495,0.14015504328249284,0.02439420136055026,0.1491276183307515,0.1436666192996212,META,0.027968675220318984,0
2014-01-31,31.454071044921875,37.84000015258789,37.88999938964844,36.560001373291016,36.95000076293945,93162300,36.30999984741211,37.09516671498616,60.338121211275244,0.175952796224969,0.06387352682750898,0.02658707341315436,0.027981492552842768,0.01829925478923644,MSFT,-0.03382660608180088,0
2014-01-31,0.37011298537254333,0.3925000131130218,0.3947499990463257,0.38725000619888306,0.38749998807907104,335348000,0.3954375013709068,0.39077083418766656,49.25262098201022,-0.0010934461569311626,0.06451382429551111,-0.001272248229529871,0.0089974667259749,-0.010088217882716743,NVDA,0.01082799960364822,0
2014-01-31,12.093999862670898,12.093999862670898,12.399999618530273,11.900667190551758,11.923333168029785,97632000,10.983300018310548,9.882066663106283,64.27457737953497,0.07339334412194498,0.31112597576417717,-0.007821026766776429,0.03900339398259378,0.20859419993860517,TSLA,0.02822336639309686,0
2014-02-03,15.57127857208252,17.911785125732422,18.133214950561523,17.832143783569336,17.95035743713379,401464000,19.096035861968993,19.321904754638673,32.58255756816058,-0.19843290961314813,0.15976674324157875,0.0018577866159137368,-0.08895547443527652,-0.07292327579151792,AAPL,0.054752487878202416,0
2014-02-03,3.3299999237060547,3.3299999237060547,3.440000057220459,3.3299999237060547,3.430000066757202,22280200,3.890500009059906,3.694000009695689,32.23907527958008,-0.08706674967547161,0.45112222605674124,-0.029154560088883508,-0.02346045751055914,-0.16750001907348633,AMD,0.09009014943189086,1
2014-02-03,17.3075008392334,17.3075008392334,18.042499542236328,17.0049991607666,17.948999404907227,205616000,19.609675025939943,19.233100032806398,31.607926154227442,-0.26406363448194925,0.16877757351426437,-0.034960490141120126,-0.1038882894477221,-0.12685398044751195,AMZN,0.04252491840802097,0
2014-02-03,75.2834701538086,84.55999755859375,85.73999786376953,83.93000030517578,85.45999908447266,1136900,87.9770004272461,89.84233373006185,37.12392758363765,-0.37584743950251,0.11221240435757317,-0.000827126280231516,-0.034923591555213074,-0.0812690491365663,ASML,0.035241289533726405,0
2014-02-03,3.96825909614563,5.326000213623047,5.517000198364258,5.296000003814697,5.480000019073486,11421000,5.461150026321411,4.971966663996379,48.4673938181603,-0.04529813302628655,0.10278928096794994,-0.025256223601710426,-0.021854904368537542,0.00775787462529709,AVGO,0.05726620655374415,1
2014-02-03,28.169824600219727,28.36411476135254,29.572572708129883,28.32857894897461,29.509510040283203,182581236,28.502477645874023,27.240194384257,51.438713739261615,-0.06287378304492519,0.07056331551841614,-0.0402550419643356,0.029240079759199622,0.025728526935593576,GOOGL,0.03484999124132182,0
2014-02-03,61.10331344604492,61.47999954223633,63.77000045776367,60.70000076293945,63.029998779296875,74866600,57.384999656677245,52.67399991353353,62.11864012448422,0.3455323592315356,0.15070828542290127,-0.017420491575902197,0.14808590883578643,0.12683280782197492,META,0.03366948129858294,0
2014-02-03,30.323589324951172,36.47999954223633,37.9900016784668,36.43000030517578,37.7400016784668,64063100,36.28849983215332,37.09250005086263,49.08246183306483,0.12925088635865323,0.06469233572899676,-0.03594081936753246,0.012489613604927952,-0.011649967676874207,MSFT,0.008771921569070251,0
2014-02-03,0.36516237258911133,0.387250006198883,0.3957499861717224,0.3857499957084656,0.39524999260902405,431728000,0.39521250128746027,0.39105833421150843,44.92638138833465,-0.001229807650353167,0.06749310149806564,-0.01337581334711202,0.0019405051574594712,-0.011486921706581166,NVDA,0.027759833534888534,0
2014-02-03,11.807332992553711,11.807332992553713,12.325332641601562,11.677332878112793,12.192667007446289,101473500,11.075133323669434,9.88240000406901,59.9800900724514,0.03971124794939873,0.31400820905987364,-0.023703230806377484,0.044157534385787844,0.18420694706705953,TSLA,0.10981879649000881,1
2014-02-04,15.796686172485352,18.171070098876957,18.19499969482422,17.955713272094727,18.066070556640625,376681200,19.03328580856323,19.31468448638916,37.46016792621404,-0.16464316952514813,0.16254340573040507,0.014475663443061393,0.004521090055289223,-0.06460395709080213,AAPL,0.05340135704534332,0
2014-02-04,3.369999885559082,3.369999885559082,3.430000066757202,3.299999952316284,3.3499999046325684,22681000,3.8524999976158143,3.694833342234294,34.49346977791727,-0.07814533046011224,0.460128242685437,0.012012000831672864,-0.048022620939509375,-0.18401942078026257,AMD,0.09792290009822557,1
2014-02-04,17.397499084472656,17.397499084472656,17.700000762939453,17.201000213623047,17.47949981689453,96258000,19.495475006103515,19.226241683959962,32.66101175550931,-0.30689968402275225,0.20105607709290932,0.005199956138973283,-0.11784099918895508,-0.1160480886585944,AMZN,0.039775909135759235,0
2014-02-04,74.86504364013672,84.08999633789062,84.81999969482422,83.91999816894531,84.33000183105469,1074500,87.67400016784669,89.73483365376791,35.94464669602105,-0.3745728709030478,0.11704770037935129,-0.0055581981347321285,-0.027186557579155446,-0.06722135424755005,ASML,0.06564400657458047,0
2014-02-04,4.02414083480835,5.401000022888184,5.415999889373779,5.309999942779541,5.35099983215332,13487000,5.468750023841858,4.986366661389669,51.9343808050464,-0.044926286545120195,0.09543302213698632,0.014081826184178414,-0.012975164034767284,0.02895788689466361,AVGO,0.07517128968868114,1
2014-02-04,28.287382125854492,28.48248291015625,28.90390396118164,28.453704833984375,28.478227615356445,112363524,28.528553771972657,27.288330046335854,52.41815803859826,-0.06466050934706163,0.06808591708098967,0.00417316562845782,0.013490539831308768,0.018651810049881146,GOOGL,0.04570534407498439,0
2014-02-04,62.365535736083984,62.75,63.13999938964844,61.81999969482422,62.04999923706055,45985500,57.662499618530276,52.90116659800211,64.33845055068345,0.49608011586111744,0.16532083323107577,0.020657131867595213,0.1380123448419952,0.09702795739570091,META,0.0334661111413721,0
2014-02-04,30.215532302856445,36.34999847412109,37.189998626708984,36.25,36.970001220703125,54697900,36.299499702453616,37.06200002034505,48.15768433234624,0.08597399967903689,0.06481281770684005,-0.003563625815420468,0.0022056249061968014,0.006089050636646665,MSFT,0.02255845197374673,0
2014-02-04,0.3672841191291809,0.3894999921321869,0.39024999737739563,0.38499999046325684,0.3869999945163727,280692000,0.39483750015497204,0.39134166737397513,47.07208920697316,-0.001111768305667821,0.06814133598564857,0.0058101637115233196,-0.0019218584247250314,-0.018891744006317768,NVDA,0.04300387215958801,0
2014-02-04,11.915332794189453,11.915332794189451,12.106666564941406,11.74666690826416,12.046667098999023,70294500,11.180899953842163,9.913033326466879,61.036328830609435,0.018676757089254425,0.3006276362977451,0.00914684134883359,0.0019620413249239466,0.21585026145759367,TSLA,0.1000951486665902,1
2014-02-05,15.914665222167969,18.306785583496094,18.402856826782227,18.08035659790039,18.091428756713867,328344800,18.984267902374267,19.31474402745565,39.91074511885981,-0.12386236986550231,0.16438199974040438,0.0074687667749147035,0.023644541483132775,-0.05082961679854603,AAPL,0.04551393265366621,0
2014-02-05,3.309999942779541,3.309999942779541,3.369999885559082,3.2899999618530273,3.359999895095825,14858900,3.80900000333786,3.6953333417574563,32.73421605484708,-0.07177769768119008,0.479956146778648,-0.0178041379279118,-0.048850596368446575,-0.20813395246115862,AMD,0.11480366193656688,1
2014-02-05,17.322500228881836,17.322500228881836,17.4685001373291,16.886499404907227,17.299999237060547,88708000,19.366524982452393,19.228650029500326,32.2158349067865,-0.3216714098373753,0.22811578889102718,-0.004310898665760399,-0.09825606171509271,-0.12958824119106183,AMZN,0.008081938969469071,0
2014-02-05,75.81767272949219,85.16000366210938,85.48999786376953,84.19000244140625,84.7699966430664,854400,87.46250038146972,89.69916699727376,40.57293172558376,-0.2745832812460405,0.11675495448537716,0.01272454953998614,-0.005720932341390372,-0.047320681915441476,ASML,0.032526967167086696,0
2014-02-05,4.021904468536377,5.3979997634887695,5.4730000495910645,5.318999767303467,5.372000217437744,9017000,5.473700022697448,5.003566654523214,51.78429090514718,-0.043646234153226174,0.09192626875380884,-0.0005555007196259565,-0.0016645646852482265,0.018682766767859293,AVGO,0.09188594139478501,1
2014-02-05,28.412643432617188,28.60860824584961,28.79804801940918,28.228729248046875,28.613113403320312,95684220,28.533984184265137,27.344740613301596,53.4944897551532,-0.05706600919591931,0.06782181597911423,0.004428172083564608,0.032775614372782425,0.0038108156438458884,GOOGL,0.03804235573349146,0
2014-02-05,61.808963775634766,62.18999862670898,63.15999984741211,61.27000045776367,62.7400016784668,51685100,57.87599964141846,53.14499988555908,62.59659969450255,0.5180382625795161,0.17850243530762624,-0.008924324673960538,0.16177844283384157,0.07372238592460945,META,0.03634022144137172,0
2014-02-05,29.774982452392578,35.81999969482422,36.470001220703125,35.79999923706055,36.290000915527344,55814400,36.26999969482422,37.03400001525879,44.47832680193355,0.021389625494472445,0.06671446911856266,-0.014580434705497858,-0.022913261213425407,-0.016204343725912618,MSFT,0.046063694582256565,0
2014-02-05,0.3639836609363556,0.3860000073909759,0.3880000114440918,0.382999986410141,0.3867500126361847,214676000,0.3939625009894371,0.39171250065167745,44.18803953310943,-0.0012048790123306266,0.0682792332249462,-0.008985840338664675,-0.0012936444022372262,-0.043370467692620096,NVDA,0.0900258654814301,0
2014-02-05,11.628000259399414,11.628000259399414,12.03933334350586,11.290666580200195,11.886667251586914,109020000,11.264433336257934,9.95153333346049,56.74529093902936,-0.01859955126677182,0.29393483874276527,-0.024114520320419053,-0.004622487594356017,0.1677826495878756,TSLA,0.11982563212087882,1
2014-02-06,16.007423400878906,18.30392837524414,18.33928680419922,18.136070251464844,18.216428756713867,257765200,18.928999996185304,19.309952354431154,39.87531985990915,-0.08939858454316979,0.1660057150435718,-0.00015607372681136766,0.02547123015342967,-0.056949961753355316,AAPL,0.06228178310285082,0
2014-02-06,3.4100000858306885,3.4100000858306885,3.4600000381469727,3.319999933242798,3.319999933242798,16072900,3.7705000162124636,3.6976666768391926,38.37551800189524,-0.05697010301735611,0.46528381499847277,0.030211524102678133,-0.020114923235383997,-0.18421047227984644,AMD,0.08504397494241767,1
2014-02-06,17.72949981689453,17.72949981689453,17.740999221801758,17.3700008392334,17.3700008392334,66714000,19.248199939727783,19.232216707865398,37.21697681404191,-0.28658543411542925,0.23329919142077804,0.023495429795642453,-0.12014588252443403,-0.11775979177099061,AMZN,0.007360658495998651,0
2014-02-06,77.3133316040039,86.83999633789062,87.05999755859375,86.19000244140625,86.2300033569336,568400,87.32300033569337,89.69033355712891,47.04279420129451,-0.07840897739255515,0.11229790582953847,0.01972748477615127,0.018889979086526232,-0.031127981713967356,ASML,0.01877020902292781,0
2014-02-06,4.112802982330322,5.519999980926514,5.586999893188477,5.361999988555908,5.39900016784668,18053000,5.480800032615662,5.02164998849233,57.200790784076716,-0.03378732134872757,0.08871520166273175,0.022601004591169982,0.0027247713303850674,0.02640390556070349,AVGO,0.07028985738854421,0
2014-02-06,28.82918930053711,29.02802848815918,29.03303337097168,28.717466354370117,28.807056427001953,77786136,28.55742015838623,27.404771486918133,56.979559514119416,-0.025142193567570748,0.06847284217776062,0.014660630769076866,0.021640190968725825,0.01641214366663113,GOOGL,0.03443224795875843,0
2014-02-06,61.77915573120117,62.15999984741211,62.779998779296875,61.459999084472656,61.459999084472656,42086500,58.072499656677245,53.38883323669434,62.498985604172404,0.49089066404244464,0.1884353970714845,-0.0004823730496752443,0.017681695873956516,0.0674909898002869,META,0.08317249028850848,0
2014-02-06,30.074220657348633,36.18000030517578,36.25,35.689998626708984,35.79999923706055,35351800,36.290999794006346,37.00733337402344,47.41708660881962,0.0035846811151494934,0.0648327417256447,0.010050268381313732,-0.018448190285292987,0.011745022465218247,MSFT,0.03952460732763474,0
2014-02-06,0.3686985373497009,0.3910000026226043,0.3919999897480011,0.38600000739097595,0.3865000009536743,168380000,0.39306250065565107,0.3917458340525627,48.99570392030814,-0.0008802584360661377,0.05763205393683004,0.012953355274327727,-0.005089068750999237,-0.044009795272623276,NVDA,0.10997437991161907,1
2014-02-06,11.892000198364258,11.892000198364258,12.007332801818848,11.733332633972168,11.75333309173584,87624000,11.354766702651977,9.996455558141072,59.558517557826626,-0.028874687891231376,0.27576122655167695,0.022703812613991126,-0.024392865844088618,0.1791380959936788,TSLA,0.1191277296440818,1
2014-02-07,16.23137664794922,18.559999465942383,18.676071166992188,18.47785758972168,18.62071418762207,370280400,18.898928546905516,19.310327339172364,44.61972375926445,-0.04397287340892808,0.1641690253652463,0.013989952618290058,0.03811428364157754,-0.03138748173795103,AAPL,0.04677875423205857,0
2014-02-07,3.4700000286102295,3.470000028610229,3.5,3.4200000762939453,3.4600000381469727,23119700,3.7395000100135802,3.699833345413208,41.54329338817486,-0.04007161527888985,0.4549807203924016,0.01759529069481669,0.011661796231637878,-0.1515892667107519,AMD,0.06340058409115978,1
2014-02-07,18.054000854492188,18.054000854492188,18.09000015258789,17.624500274658203,17.948999404907227,86610000,19.148374938964842,19.237800057729086,40.9573389594879,-0.22670056037992958,0.23220835899582068,0.018302887331792528,0.006663197503138152,-0.09957357316049853,AMZN,-0.01033015068623977,0
2014-02-07,77.9543685913086,87.55999755859375,87.61000061035156,86.38999938964844,86.68000030517578,761400,87.19400024414062,89.69333356221517,49.57648929981995,0.10668255871303312,0.10745867687542242,0.008291124494082647,0.034621297415408314,-0.028622163839852166,ASML,0.018501630787483236,0
2014-02-07,4.214880466461182,5.6570000648498535,5.684000015258789,5.513000011444092,5.546999931335449,17039000,5.497500038146972,5.042249989509583,62.319824690520086,-0.018033900961533206,0.08664865815592498,0.02481885586897148,0.03532207756824235,0.06274659280453343,AVGO,0.026692596987302863,0
2014-02-07,29.26363182067871,29.465465545654297,29.47697639465332,29.04304313659668,29.219970703125,105342552,28.616479206085206,27.474361928304038,60.31947402158559,0.021564361697350043,0.07195204868528747,0.01506947182698104,-0.0029890856263478094,0.04176103341596127,GOOGL,0.021538231492084448,0
2014-02-07,63.9259147644043,64.31999969482422,64.56999969482422,62.220001220703125,62.27000045776367,60704300,58.4274995803833,53.690833218892415,66.5444199213669,0.5730294146903463,0.20020683774327064,0.03474903237957516,0.027968675220318984,0.12408245932634121,META,0.04306586841121063,0
2014-02-07,30.390094757080078,36.560001373291016,36.59000015258789,36.0099983215332,36.31999969482422,33260500,36.34249992370606,36.990166727701826,50.40135333155596,0.017301753951624713,0.06149233461755885,0.010503069787450192,-0.03382660608180088,0.02898966026968508,MSFT,0.028993367581439333,0
2014-02-07,0.3741205036640167,0.3967500030994415,0.3972499966621399,0.38850000500679016,0.3919999897480011,157248000,0.39321250021457665,0.3918208340803782,53.912405811830126,-0.00026095926184645056,0.0573610914361072,0.014705883473834946,0.01082799960364822,0.007619024984601097,NVDA,0.12854442003253896,1
2014-02-07,12.435333251953125,12.435333251953123,12.442000389099121,11.973333358764648,12.067333221435547,133927500,11.484766721725464,10.042933336893718,64.65372589855855,-0.003795175476583701,0.2487821212054412,0.04568895429917674,0.02822336639309686,0.2643530641725944,TSLA,0.06272447365644052,1
2014-02-10,16.52215576171875,18.89249992370605,18.999643325805664,18.5,18.523571014404297,345559200,18.891874980926513,19.315672556559246,50.12327693626837,0.010920036342811135,0.1611470643950273,0.017914895869140857,0.054752487878202416,-0.007411710486535328,AAPL,0.03213674233433639,0
2014-02-10,3.630000114440918,3.630000114440918,3.640000104904175,3.450000047683716,3.5,21241100,3.712500011920929,3.703000013033549,49.06281333409662,-0.01627533609142058,0.4216064136198319,0.04610953444135002,0.09009014943189086,-0.1294963913604884,AMD,0.01928372755811303,0
2014-02-10,18.043500900268555,18.043500900268555,18.25,17.967500686645508,18.08049964904785,68994000,19.05640001296997,19.247250080108643,40.87248765972757,-0.17527376608102352,0.23503473005277292,-0.0005815860045791377,0.04252491840802097,-0.09251614814371412,AMZN,-0.020007207195017362,0
2014-02-10,77.9365463256836,87.54000091552734,87.66000366210938,87.05000305175781,87.41999816894531,299000,87.01750030517579,89.70333353678386,49.50564701246243,0.22765674050439255,0.09965813552665713,-0.00022837646898088426,0.035241289533726405,-0.03876137906144628,ASML,0.02444596032976354,0
2014-02-10,4.195506572723389,5.63100004196167,5.6479997634887695,5.557000160217285,5.61899995803833,12347000,5.512550044059753,5.0608833233515425,60.83276835222595,-0.009772920855648237,0.08488217644428094,-0.004596079651781548,0.05726620655374415,0.05647281849233576,AVGO,0.03658317344907047,1
2014-02-10,29.15154266357422,29.35260391235352,29.589590072631836,29.2547550201416,29.324323654174805,77730192,28.66997022628784,27.541574986775718,59.04578087871799,0.03992009058045415,0.07458959589127685,-0.0038303020573663416,0.03484999124132182,0.037825852739662436,GOOGL,0.0323547954158554,0
2014-02-10,63.16062927246094,63.54999923706055,64.48999786376953,63.470001220703125,64.30000305175781,43666100,58.70799961090088,53.97316652933757,63.89816036155114,0.5310690583327813,0.2142405954099115,-0.011971400208598437,0.03366948129858294,0.09682431383016099,META,0.0590087153378025,1
2014-02-10,30.58959197998047,36.79999923706055,36.79999923706055,36.290000915527344,36.630001068115234,26767000,36.380499839782715,36.98083337148031,52.24476045468718,0.04108303324616448,0.06151971635387185,0.0065644927449282076,0.008771921569070251,0.021087633247139248,MSFT,0.01684779741137543,0
2014-02-10,0.37529927492141724,0.3980000019073486,0.4032500088214874,0.3959999978542328,0.39625000953674316,324372000,0.3934500008821487,0.39190416733423866,54.929556625344524,0.00022398924790015961,0.05813527793679621,0.0031505955844788325,0.027759833534888534,0.012078864563692226,NVDA,0.12437182994645157,1
2014-02-10,13.104000091552734,13.104000091552734,13.286666870117188,12.621333122253418,12.62266731262207,194560500,11.654233360290528,10.1082222143809,69.71131599228536,0.05013639593292174,0.2251200011496791,0.05377152554352249,0.10981879649000881,0.3488881975644984,TSLA,0.036324773262186305,0
2014-02-11,16.73985481262207,19.141429901123047,19.20535659790039,18.91071319580078,18.95035743713379,282256800,18.89228572845459,19.32479756673177,53.82311185936908,0.06351106395089878,0.15907903768787457,0.013176126951025768,0.05340135704534332,0.0004293554733352245,AAPL,0.002630728817805128,0
2014-02-11,3.700000047683716,3.700000047683716,3.75,3.6500000953674316,3.6600000858306885,34198100,3.6910000085830688,3.7056666811307273,51.97352114907091,0.004890400169084805,0.4004657557577974,0.01928372755811303,0.09792290009822557,-0.10411623603923592,AMD,0.005405400180747089,0
2014-02-11,18.089500427246094,18.089500427246094,18.180500030517578,17.8125,18.091999053955078,64442000,18.983425045013426,19.251891740163167,41.44481274877506,-0.127839060384335,0.2374715062918981,0.0025493681759316544,0.039775909135759235,-0.07465851834260795,AMZN,-0.03982978683920513,0
2014-02-11,79.7794418334961,89.61000061035156,89.61000061035156,87.91999816894531,87.93000030517578,375000,86.98000030517578,89.73550020853678,56.44408646634245,0.43496154817113886,0.09503645874890256,0.023646329371434183,0.06564400657458047,-0.00830013274606023,ASML,-0.015734891781113314,0
2014-02-11,4.3266401290893555,5.807000160217285,5.815999984741211,5.61899995803833,5.619999885559082,17344000,5.539700055122376,5.082033324241638,66.63637925538941,0.006272340168951229,0.08376395600637017,0.031255570403849964,0.07517128968868114,0.10315353866801558,AVGO,-0.006371651157210723,0
2014-02-11,29.58026695251465,29.784284591674805,29.826576232910156,29.334585189819336,29.533784866333008,81949968,28.754054260253906,27.607353274027506,62.32285465838638,0.07420426537473646,0.07813746730624394,0.01470672518902516,0.04570534407498439,0.05984074232288639,GOOGL,0.010216935779946867,1
2014-02-11,64.45266723632812,64.8499984741211,65.0,63.349998474121094,63.75,45675600,59.154999542236325,54.24216651916504,66.33243357118033,0.5444175479386775,0.2213683979698239,0.020456321835837565,0.0334661111413721,0.15989981490087213,META,0.04949883053202586,1
2014-02-11,30.897153854370117,37.16999816894531,37.2599983215332,36.86000061035156,36.880001068115234,32141400,36.489999771118164,36.96433334350586,55.02029005218956,0.0781284361331224,0.05287764125791494,0.010054319009663137,0.02255845197374673,0.06260716567662294,MSFT,0.009147166245274452,0
2014-02-11,0.3830787241458893,0.40625,0.40724998712539673,0.398250013589859,0.40024998784065247,235384000,0.39456250071525567,0.39194583396116894,61.04093010600031,0.0010455206460129151,0.059035226240945024,0.020728638324408744,0.04300387215958801,0.05794269913733152,NVDA,0.1163076987633338,1
