Date,ret,eq
2025-07-31,0.010335513920854656,1.120790095748729
2025-08-01,-0.00573741663372852,1.114359656010462
2025-08-04,0.005477275171078877,1.12046331048598
2025-08-05,-0.004360504637322543,1.1155775250246562
2025-08-06,-0.0044800229539585625,1.1105797121056256
2025-08-07,0.007799406156445821,1.1192415743494462
2025-08-08,0.0046503796055926356,1.124446472540532
2025-08-11,-0.001728864051008938,1.122502457456873
2025-08-12,0.0032949966264155363,1.1262010992673366
2025-08-13,0.004773841874011441,1.1315774052335767
2025-08-14,-0.0011835408868223261,1.1302381371078785
2025-08-15,-0.0015830803861733745,1.1284488792813179
2025-08-18,-0.002847164544904901,1.1252359996414905
2025-08-19,-0.009018551053714218,1.1150880013312465
2025-08-20,-0.002763001045559554,1.1120070120176773
2025-08-21,-0.0029366291283623616,1.108741459835243
2025-08-22,0.009309299262557786,1.1190630658896545
2025-08-25,-0.0033844548876518997,1.1152756474267136
2025-08-26,0.004338741086679099,1.1201145397011765
2025-08-27,0.0019487246127560588,1.122297334473798
2025-08-28,0.002815905034664323,1.1254576171883333
2025-08-29,-0.009683802111611316,1.1145589083384757
2025-09-02,-0.005888689900561089,1.1079956165513625
2025-09-03,0.0037621470857451714,1.1121640590311896
2025-09-04,0.0030403551136148348,1.1155454327152439
2025-09-05,0.0017893889357187222,1.117541577369836
2025-09-08,0.0036096496142207003,1.1215755108934646
2025-09-09,0.0071890187144778685,1.1296385382309777
2025-09-10,0.000731866111601498,1.1304652823954682
2025-09-11,0.004660806048220628,1.1357341618209604
2025-09-12,0.002714661196617663,1.1388172952797289
2025-09-15,0.014830760579218671,1.155706821929496
2025-09-16,0.00573203710962486,1.1623313763206422
2025-09-17,-0.003864677844251585,1.1578393400028975
2025-09-18,-0.0023448220307586308,1.1551244128103797
2025-09-19,0.004015709551100183,1.1597630569476114
2025-09-22,0.004591672317220242,1.1650883088707327
2025-09-23,-0.007786819323031829,1.1560159767141795
2025-09-24,-0.000765339467492443,1.1551312320621483
2025-09-25,-0.007633638101219769,1.1463133782771697
2025-09-26,0.003136247399370068,1.1499085006286547
2025-09-29,0.0012033005027212774,1.1512921861055445
2025-09-30,-0.0010547081308261985,1.1500779088759023
2025-10-01,0.004936225579162767,1.1557549528677256
2025-10-02,0.0014699630358989025,1.1574538699269983
2025-10-03,-0.0017481603647786393,1.1554304549475323
2025-10-06,0.0044415383731863265,1.16056234365073
2025-10-07,0.0003407948796615381,1.160957857354974
2025-10-08,0.004306807829344878,1.1659578797445698
2025-10-09,0.00029194964793876623,1.1662982807370725
2025-10-10,-0.022493910941540227,1.1400636710789014
2025-10-13,0.003561040430099949,1.1441234839045014
2025-10-14,-0.00035677333035424863,1.1437152911588122
2025-10-15,0.012833659095709228,1.1583933433080942
2025-10-16,-0.00170146149236145,1.1564223816414476
2025-10-17,0.0017250092048242628,1.1584172208944439
2025-10-20,0.010675865379606098,1.1707843271981304
2025-10-21,-0.0007434165253068336,1.169913946781721
2025-10-22,-0.0046733948549864505,1.1644464769620544
2025-10-23,0.0038454111079956224,1.1689242523792305
2025-10-24,0.010825386676045263,1.1815783094062429
2025-10-27,0.0049707818429343305,1.1874516774126445
2025-10-28,0.003094410267839726,1.1911261400757935
