Date,Adj Close,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2013-11-01,25.525650024414062,25.701702117919922,25.925926208496094,25.653152465820312,25.820571899414062,51280668
2013-11-04,25.502534866333008,25.678428649902344,25.835084915161133,25.576326370239258,25.813312530517578,45506448
2013-11-05,25.388458251953125,25.56356430053711,25.817066192626953,25.460960388183594,25.534284591674805,47208744
2013-11-06,25.419023513793945,25.594343185424805,25.700700759887695,25.40966033935547,25.665666580200195,36479484
2013-11-07,25.051193237304688,25.223974227905273,25.62387466430664,25.216215133666992,25.59084129333496,67116816
2013-11-08,25.252010345458984,25.426176071166992,25.487987518310547,25.23773765563965,25.243993759155273,51580368
2013-11-11,25.116806030273438,25.2900390625,25.423673629760742,25.2252254486084,25.26301383972168,44459496
2013-11-12,25.14638328552246,25.319820404052734,25.46446418762207,25.150150299072266,25.21771812438965,48675276
2013-11-13,25.660602569580078,25.837587356567383,25.847097396850586,25.18768882751465,25.193944931030273,63112824
2013-11-14,25.72920036315918,25.90665626525879,26.0197696685791,25.784534454345703,25.87387466430664,46621332
2013-11-15,25.687694549560547,25.864864349365234,25.975976943969727,25.783533096313477,25.897647857666016,51000948
2013-11-18,25.637741088867188,25.814565658569336,26.2447452545166,25.756757736206055,25.91967010498047,70317612
2013-11-19,25.479921340942383,25.655656814575195,25.89464569091797,25.601852416992188,25.818819046020508,45218736
2013-11-20,25.408090591430664,25.583332061767578,25.859859466552734,25.534534454345703,25.774524688720703,38509452
2013-11-21,25.70037078857422,25.877628326416016,25.983734130859375,25.675676345825195,25.700700759887695,43628328
2013-11-22,25.646188735961914,25.82307243347168,25.930179595947266,25.756256103515625,25.861360549926758,50117832
2013-11-25,25.99513053894043,26.174423217773438,26.35610580444336,25.90140151977539,25.954954147338867,64455480
2013-11-26,26.30530548095703,26.486736297607422,26.564064025878906,26.099599838256836,26.241241455078125,91360548
2013-11-27,26.422119140625,26.604354858398438,26.726726531982422,26.526527404785156,26.577327728271484,44899056
2013-11-29,26.334632873535156,26.516265869140625,26.69219207763672,26.51276206970215,26.580581665039062,47664288
2013-12-02,26.207632064819336,26.38838768005371,26.685434341430664,26.29529571533203,26.614364624023438,54873072
2013-12-03,26.177310943603516,26.357858657836914,26.612613677978516,26.251752853393555,26.300050735473633,66976956
2013-12-04,26.299592971801758,26.480981826782227,26.62612533569336,26.276275634765625,26.31056022644043,47616336
2013-12-05,26.278711318969727,26.4599609375,26.51801872253418,26.30355453491211,26.45645523071289,45302652
2013-12-06,26.59012794494629,26.773523330688477,26.776777267456055,26.528528213500977,26.771522521972656,57094848
2013-12-09,26.795665740966797,26.980480194091797,27.084835052490234,26.72722625732422,26.801551818847656,59244696
2013-12-10,26.957714080810547,27.143644332885742,27.335084915161133,26.918167114257812,26.930681228637695,74081844
2013-12-11,26.7745418548584,26.959209442138672,27.31031036376953,26.906156539916992,27.21221160888672,68403528
2013-12-12,26.592365264892578,26.775775909423828,27.100601196289062,26.751752853393555,27.016265869140625,63796140
2013-12-13,26.364456176757812,26.546295166015625,26.93418312072754,26.473724365234375,26.91191291809082,86409504
2013-12-16,26.66742515563965,26.851350784301758,26.89414405822754,26.576826095581055,26.62662696838379,64015920
2013-12-17,26.58987808227539,26.773273468017578,27.046045303344727,26.736236572265625,26.847347259521484,61366572
2013-12-18,26.959951400756836,27.145896911621094,27.150901794433594,26.50250244140625,26.82307243347168,88323588
2013-12-19,26.99648666381836,27.18268394470215,27.327077865600586,27.004003524780273,27.046295166015625,66561372
2013-12-20,27.35437774658203,27.54304313659668,27.556806564331055,27.22722625732422,27.2347354888916,130333536
2013-12-23,27.714258193969727,27.905405044555664,27.922922134399414,27.655656814575195,27.723724365234375,68795136
2013-12-24,27.63323402404785,27.823823928833008,27.90890884399414,27.7302303314209,27.902151107788086,29338632
2013-12-26,27.772912979125977,27.96446418762207,28.003002166748047,27.7449951171875,27.878128051757812,53458488
2013-12-27,27.796276092529297,27.987987518310547,28.0350341796875,27.851350784301758,28.02802848815918,62725212
2013-12-30,27.574081420898438,27.764263153076172,28.04054069519043,27.753253936767578,28.036537170410156,49394556
2013-12-31,27.85368537902832,28.045795440673828,28.05305290222168,27.68418312072754,27.833833694458008,54261684
2014-01-02,27.6650447845459,27.85585594177246,27.971721649169922,27.734233856201172,27.914413452148438,72783144
2014-01-03,27.46323585510254,27.652652740478516,27.951200485229492,27.650901794433594,27.902902603149414,66601332
2014-01-06,27.76943016052246,27.960960388183594,27.99949836730957,27.688688278198242,27.853103637695312,70701228
2014-01-07,28.304780960083008,28.5,28.520771026611328,28.057056427001953,28.153152465820312,102001896
2014-01-08,28.36368179321289,28.559309005737305,28.711711883544922,28.360610961914062,28.678678512573242,89610300
2014-01-09,28.09054183959961,28.284284591674805,28.63413429260254,28.16716766357422,28.614614486694336,83296620
2014-01-10,28.08905029296875,28.28278350830078,28.50550651550293,28.084333419799805,28.50550651550293,85654260
2014-01-13,27.91010284423828,28.102603912353516,28.70145034790039,27.95720672607422,28.189939498901367,96659244
2014-01-14,28.56673812866211,28.763763427734375,28.803804397583008,28.230480194091797,28.47722625732422,99204696
2014-01-15,28.547351837158203,28.744243621826172,28.90390396118164,28.62337303161621,28.85360336303711,77929992
2014-01-16,28.736238479614258,28.93443489074707,28.97722625732422,28.728729248046875,28.756256103515625,67288644
2014-01-17,28.59482192993164,28.792041778564453,29.0447940826416,28.633634567260742,28.950199127197266,107943948
2014-01-21,28.922143936157227,29.12162208557129,29.12912940979004,28.811311721801758,29.05230140686035,79116804
2014-01-22,28.95494842529297,29.15465545654297,29.226476669311523,29.00050163269043,29.19444465637207,62793144
2014-01-23,28.832670211791992,29.031532287597656,29.091341018676758,28.888137817382812,29.029029846191406,77886036
2014-01-24,27.93123435974121,28.12387466430664,28.867618560791016,28.103103637695312,28.804054260253906,155544300
2014-01-27,27.369539260864258,27.558307647705078,28.190690994262695,27.083833694458008,28.180681228637695,173969856
2014-01-28,27.910850524902344,28.10335350036621,28.17192268371582,27.776275634765625,27.785785675048828,88319592
2014-01-29,27.510955810546875,27.700700759887695,28.071821212768555,27.51301383972168,28.006006240844727,95100804
2014-01-30,28.218536376953125,28.413162231445312,28.84109115600586,28.20945930480957,28.653654098510742,203452344
2014-01-31,29.351364135742188,29.553804397583008,29.693193435668945,28.807056427001953,29.31306266784668,222429348
2014-02-03,28.16982650756836,28.36411476135254,29.572572708129883,28.32857894897461,29.509510040283203,182581236
2014-02-04,28.287385940551758,28.48248291015625,28.90390396118164,28.453704833984375,28.478227615356445,112363524
2014-02-05,28.41264533996582,28.60860824584961,28.79804801940918,28.228729248046875,28.613113403320312,95684220
2014-02-06,28.82918930053711,29.02802848815918,29.03303337097168,28.717466354370117,28.807056427001953,77786136
2014-02-07,29.26363182067871,29.465465545654297,29.47697639465332,29.04304313659668,29.219970703125,105342552
2014-02-10,29.15154457092285,29.352603912353516,29.589590072631836,29.2547550201416,29.324323654174805,77730192
2014-02-11,29.580265045166016,29.784284591674805,29.826576232910156,29.334585189819336,29.533784866333008,81949968
2014-02-12,29.493528366088867,29.69694709777832,29.7797794342041,29.564064025878906,29.7547550201416,68911020
2014-02-13,29.82184410095215,30.027528762817383,30.027528762817383,29.521020889282227,29.548297882080078,73382544
2014-02-14,29.893918991088867,30.100099563598633,30.139890670776367,29.849849700927734,29.920169830322266,87380532
2014-02-18,30.09473419189453,30.30230140686035,30.352102279663086,30.030029296875,30.06531524658203,84271644
2014-02-19,29.88248634338379,30.08858871459961,30.260761260986328,29.967466354370117,30.162662506103516,84059856
2014-02-20,29.926477432250977,30.132883071899414,30.202451705932617,30.03553581237793,30.10860824584961,67963968
2014-02-21,29.91852569580078,30.124874114990234,30.277027130126953,30.10110092163086,30.225475311279297,74417508
2014-02-24,30.1352481842041,30.343093872070312,30.534534454345703,30.157657623291016,30.16416358947754,66905028
2014-02-25,30.321399688720703,30.53053092956543,30.643142700195312,30.290790557861328,30.42892837524414,57490452
2014-02-26,30.325626373291016,30.5347843170166,30.75275230407715,30.374374389648438,30.630630493164062,79208712
2014-02-27,30.30176544189453,30.510761260986328,30.63638687133789,30.455705642700195,30.4902400970459,50349600
2014-02-28,30.213289260864258,30.421672821044922,30.635385513305664,30.185686111450195,30.539039611816406,92451456
2014-03-03,29.891183853149414,30.097347259521484,30.226226806640625,29.833332061767578,30.198949813842773,84107808
2014-03-04,30.194894790649414,30.403152465820312,30.430429458618164,30.26776885986328,30.405405044555664,58649292
2014-03-05,30.278156280517578,30.48698616027832,30.607608795166016,30.31556510925293,30.40665626525879,49362588
2014-03-06,30.31170654296875,30.520771026611328,30.68443489074707,30.495494842529297,30.587587356567383,50673276
2014-03-07,30.191913604736328,30.400150299072266,30.705455780029297,30.316316604614258,30.700700759887695,60543396
2014-03-10,30.11188507080078,30.319570541381836,30.471471786499023,30.132381439208984,30.422672271728516,48535416
2014-03-11,29.824081420898438,30.0297794342041,30.38838768005371,29.945945739746094,30.374624252319336,68451480
2014-03-12,30.005760192871094,30.21271324157715,30.226476669311523,29.634384155273438,29.939939498901367,78493428
2014-03-13,29.55242919921875,29.756256103515625,30.29279327392578,29.648649215698242,30.228979110717773,93730176
2014-03-14,29.148311614990234,29.349348068237305,29.801551818847656,29.342592239379883,29.579328536987305,91664244
